Time (s)	drop_volume (m^3)	contact_angle (rad)	sqrt(sigma*pw1(t)/((1000 [kg/m^3])*(g_const))) (mm)	r-coordinate (mm), rmax	z-coordinate (mm), zmax
738.08	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.09	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.10	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.12	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.13	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.14	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.15	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.16	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.17	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.19	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.21	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.22	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.23	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.25	5.2360E-10	3.1398	2.1585	0.50907	0.96708
738.26	5.2360E-10	3.1398	2.1586	0.50907	0.96708
738.28	5.2360E-10	3.1398	2.1586	0.50907	0.96709
738.29	5.2360E-10	3.1398	2.1586	0.50907	0.96709
738.31	5.2360E-10	3.1398	2.1586	0.50907	0.96709
738.33	5.2360E-10	3.1398	2.1586	0.50907	0.96709
738.34	5.2360E-10	3.1398	2.1586	0.50907	0.96709
738.35	5.2360E-10	3.1398	2.1586	0.50907	0.96709
738.36	5.2360E-10	3.1398	2.1586	0.50907	0.96709
738.36	5.2360E-10	3.1398	2.1587	0.50907	0.96709
738.38	5.2360E-10	3.1398	2.1587	0.50907	0.96709
738.40	5.2360E-10	3.1398	2.1587	0.50907	0.96709
738.42	5.2360E-10	3.1398	2.1587	0.50907	0.96709
738.43	5.2360E-10	3.1398	2.1587	0.50907	0.96709
738.45	5.2360E-10	3.1398	2.1588	0.50907	0.96709
738.47	5.2360E-10	3.1398	2.1588	0.50907	0.96709
738.49	5.2360E-10	3.1398	2.1588	0.50907	0.96709
738.51	5.2360E-10	3.1398	2.1589	0.50907	0.96709
738.53	5.2360E-10	3.1398	2.1589	0.50907	0.96710
738.56	5.2360E-10	3.1398	2.1590	0.50907	0.96710
738.61	5.2360E-10	3.1398	2.1591	0.50907	0.96710
738.63	5.2360E-10	3.1398	2.1592	0.50907	0.96710
738.64	5.2360E-10	3.1398	2.1592	0.50907	0.96711
738.66	5.2360E-10	3.1398	2.1593	0.50907	0.96711
738.68	5.2360E-10	3.1398	2.1593	0.50907	0.96711
738.71	5.2360E-10	3.1398	2.1595	0.50907	0.96711
738.74	5.2360E-10	3.1398	2.1596	0.50907	0.96711
738.76	5.2360E-10	3.1398	2.1597	0.50907	0.96712
738.79	5.2360E-10	3.1398	2.1598	0.50907	0.96712
738.82	5.2360E-10	3.1398	2.1599	0.50907	0.96713
738.85	5.2360E-10	3.1398	2.1601	0.50907	0.96713
738.89	5.2360E-10	3.1398	2.1603	0.50907	0.96714
738.93	5.2360E-10	3.1398	2.1605	0.50906	0.96714
738.97	5.2360E-10	3.1398	2.1607	0.50906	0.96715
739.02	5.2360E-10	3.1398	2.1610	0.50906	0.96716
739.07	5.2360E-10	3.1398	2.1613	0.50906	0.96717
739.12	5.2360E-10	3.1398	2.1617	0.50906	0.96718
739.17	5.2360E-10	3.1398	2.1621	0.50906	0.96719
739.23	5.2360E-10	3.1398	2.1625	0.50906	0.96720
739.29	5.2360E-10	3.1398	2.1630	0.50905	0.96722
739.36	5.2360E-10	3.1398	2.1636	0.50905	0.96723
739.43	5.2360E-10	3.1398	2.1642	0.50905	0.96725
739.50	5.2360E-10	3.1398	2.1649	0.50905	0.96727
739.58	5.2360E-10	3.1398	2.1657	0.50904	0.96730
739.67	5.2360E-10	3.1398	2.1665	0.50904	0.96732
739.76	5.2360E-10	3.1398	2.1675	0.50904	0.96735
739.85	5.2360E-10	3.1398	2.1684	0.50903	0.96738
739.95	5.2360E-10	3.1398	2.1695	0.50903	0.96741
740.14	5.2360E-10	3.1398	2.1715	0.50902	0.96747
740.33	5.2360E-10	3.1398	2.1735	0.50901	0.96753
740.50	5.2360E-10	3.1398	2.1751	0.50901	0.96758
740.67	5.2360E-10	3.1398	2.1767	0.50900	0.96762
740.84	5.2360E-10	3.1398	2.1780	0.50899	0.96766
740.88	5.2360E-10	3.1398	2.1783	0.50899	0.96767
740.93	5.2360E-10	3.1398	2.1786	0.50899	0.96768
740.98	5.2360E-10	3.1398	2.1789	0.50899	0.96769
741.04	5.2360E-10	3.1398	2.1793	0.50899	0.96770
741.09	5.2360E-10	3.1398	2.1796	0.50899	0.96771
741.15	5.2360E-10	3.1398	2.1799	0.50899	0.96772
741.21	5.2360E-10	3.1398	2.1802	0.50899	0.96772
741.26	5.2360E-10	3.1398	2.1804	0.50899	0.96773
741.29	5.2360E-10	3.1398	2.1805	0.50898	0.96773
741.32	5.2360E-10	3.1398	2.1806	0.50898	0.96774
741.35	5.2360E-10	3.1398	2.1807	0.50898	0.96774
741.38	5.2360E-10	3.1398	2.1808	0.50898	0.96774
741.41	5.2360E-10	3.1398	2.1809	0.50898	0.96775
741.44	5.2360E-10	3.1398	2.1810	0.50898	0.96775
741.47	5.2360E-10	3.1398	2.1810	0.50898	0.96775
741.50	5.2360E-10	3.1398	2.1811	0.50898	0.96775
741.52	5.2360E-10	3.1398	2.1811	0.50898	0.96775
741.55	5.2360E-10	3.1398	2.1812	0.50898	0.96775
741.57	5.2360E-10	3.1398	2.1812	0.50898	0.96776
741.60	5.2360E-10	3.1398	2.1813	0.50898	0.96776
741.62	5.2360E-10	3.1398	2.1813	0.50898	0.96776
741.64	5.2360E-10	3.1398	2.1813	0.50898	0.96776
741.65	5.2360E-10	3.1398	2.1813	0.50898	0.96776
741.66	5.2360E-10	3.1398	2.1813	0.50898	0.96776
741.68	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.69	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.71	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.72	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.74	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.75	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.77	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.78	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.79	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.80	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.82	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.83	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.84	5.2360E-10	3.1398	2.1814	0.50898	0.96776
741.85	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.86	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.88	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.89	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.89	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.90	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.90	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.91	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.92	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.93	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.94	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.95	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.96	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.98	5.2360E-10	3.1398	2.1815	0.50898	0.96776
741.99	5.2360E-10	3.1398	2.1815	0.50898	0.96776
742.00	5.2360E-10	3.1398	2.1815	0.50898	0.96776
742.02	5.2360E-10	3.1398	2.1815	0.50898	0.96776
742.03	5.2360E-10	3.1398	2.1815	0.50898	0.96776
742.07	5.2360E-10	3.1398	2.1815	0.50898	0.96776
742.13	5.2360E-10	3.1398	2.1815	0.50898	0.96776
742.27	5.2360E-10	3.1398	2.1815	0.50898	0.96776
742.54	5.2360E-10	3.1398	2.1815	0.50898	0.96776
743.07	5.2360E-10	3.1398	2.1815	0.50898	0.96776
744.14	5.2360E-10	3.1398	2.1815	0.50898	0.96776
746.29	5.2360E-10	3.1398	2.1815	0.50898	0.96776
747.36	5.2360E-10	3.1398	2.1815	0.50898	0.96776
747.90	5.2360E-10	3.1398	2.1815	0.50898	0.96776
747.96	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.01	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.03	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.05	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.06	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.07	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.09	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.11	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.13	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.15	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.17	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.19	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.23	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.28	5.2360E-10	3.1398	2.1815	0.50898	0.96776
748.32	5.2360E-10	3.1398	2.1816	0.50898	0.96777
748.36	5.2360E-10	3.1398	2.1816	0.50898	0.96777
748.44	5.2360E-10	3.1398	2.1817	0.50898	0.96777
748.51	5.2360E-10	3.1398	2.1819	0.50898	0.96777
748.58	5.2360E-10	3.1398	2.1820	0.50898	0.96778
748.65	5.2360E-10	3.1398	2.1822	0.50898	0.96778
748.79	5.2360E-10	3.1398	2.1828	0.50898	0.96780
748.84	5.2360E-10	3.1398	2.1830	0.50897	0.96781
748.88	5.2360E-10	3.1398	2.1832	0.50897	0.96781
748.91	5.2360E-10	3.1398	2.1833	0.50897	0.96782
748.94	5.2360E-10	3.1398	2.1835	0.50897	0.96782
748.97	5.2360E-10	3.1398	2.1837	0.50897	0.96783
749.03	5.2360E-10	3.1398	2.1840	0.50897	0.96784
749.07	5.2360E-10	3.1398	2.1843	0.50897	0.96785
749.11	5.2360E-10	3.1398	2.1846	0.50897	0.96785
749.16	5.2360E-10	3.1398	2.1849	0.50897	0.96786
749.24	5.2360E-10	3.1398	2.1855	0.50896	0.96788
749.30	5.2360E-10	3.1398	2.1860	0.50896	0.96789
749.35	5.2360E-10	3.1398	2.1864	0.50896	0.96791
749.40	5.2360E-10	3.1398	2.1869	0.50896	0.96792
749.45	5.2360E-10	3.1398	2.1874	0.50896	0.96793
749.56	5.2360E-10	3.1398	2.1884	0.50895	0.96796
749.64	5.2360E-10	3.1398	2.1892	0.50895	0.96799
749.72	5.2360E-10	3.1398	2.1900	0.50895	0.96801
749.80	5.2360E-10	3.1398	2.1908	0.50894	0.96803
749.88	5.2360E-10	3.1398	2.1917	0.50894	0.96806
750.04	5.2360E-10	3.1398	2.1934	0.50893	0.96811
750.20	5.2360E-10	3.1398	2.1951	0.50893	0.96816
750.34	5.2360E-10	3.1398	2.1966	0.50892	0.96820
750.48	5.2360E-10	3.1398	2.1980	0.50892	0.96824
750.63	5.2360E-10	3.1398	2.1993	0.50891	0.96828
750.82	5.2360E-10	3.1398	2.2009	0.50891	0.96832
751.01	5.2360E-10	3.1398	2.2021	0.50890	0.96836
751.21	5.2360E-10	3.1398	2.2031	0.50890	0.96839
751.38	5.2360E-10	3.1398	2.2038	0.50889	0.96841
751.43	5.2360E-10	3.1398	2.2039	0.50889	0.96841
751.44	5.2360E-10	3.1398	2.2039	0.50889	0.96841
751.46	5.2360E-10	3.1398	2.2040	0.50889	0.96841
751.47	5.2360E-10	3.1398	2.2040	0.50889	0.96841
751.49	5.2360E-10	3.1398	2.2040	0.50889	0.96841
751.51	5.2360E-10	3.1398	2.2041	0.50889	0.96842
751.53	5.2360E-10	3.1398	2.2041	0.50889	0.96842
751.55	5.2360E-10	3.1398	2.2042	0.50889	0.96842
751.57	5.2360E-10	3.1398	2.2042	0.50889	0.96842
751.59	5.2360E-10	3.1398	2.2042	0.50889	0.96842
751.61	5.2360E-10	3.1398	2.2042	0.50889	0.96842
751.63	5.2360E-10	3.1398	2.2043	0.50889	0.96842
751.65	5.2360E-10	3.1398	2.2043	0.50889	0.96842
751.66	5.2360E-10	3.1398	2.2043	0.50889	0.96842
751.68	5.2360E-10	3.1398	2.2043	0.50889	0.96842
751.70	5.2360E-10	3.1398	2.2043	0.50889	0.96842
751.71	5.2360E-10	3.1398	2.2043	0.50889	0.96842
751.73	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.74	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.75	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.77	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.78	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.80	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.81	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.82	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.83	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.85	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.86	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.86	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.87	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.87	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.88	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.89	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.90	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.91	5.2360E-10	3.1398	2.2044	0.50889	0.96842
751.92	5.2360E-10	3.1398	2.2044	0.50889	0.96843
751.93	5.2360E-10	3.1398	2.2044	0.50889	0.96843
751.94	5.2360E-10	3.1398	2.2044	0.50889	0.96843
751.95	5.2360E-10	3.1398	2.2044	0.50889	0.96843
751.96	5.2360E-10	3.1398	2.2044	0.50889	0.96843
751.99	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.01	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.03	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.05	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.06	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.10	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.17	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.31	5.2360E-10	3.1398	2.2044	0.50889	0.96843
752.60	5.2360E-10	3.1398	2.2044	0.50889	0.96843
753.17	5.2360E-10	3.1398	2.2044	0.50889	0.96843
754.30	5.2360E-10	3.1398	2.2044	0.50889	0.96843
756.58	5.2360E-10	3.1398	2.2044	0.50889	0.96843
757.72	5.2360E-10	3.1398	2.2044	0.50889	0.96843
757.86	5.2360E-10	3.1398	2.2044	0.50889	0.96843
757.94	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.00	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.03	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.04	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.06	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.07	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.09	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.12	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.14	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.16	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.19	5.2360E-10	3.1398	2.2044	0.50889	0.96843
758.21	5.2360E-10	3.1398	2.2045	0.50889	0.96843
758.26	5.2360E-10	3.1398	2.2045	0.50889	0.96843
758.30	5.2360E-10	3.1398	2.2045	0.50889	0.96843
758.34	5.2360E-10	3.1398	2.2045	0.50889	0.96843
758.38	5.2360E-10	3.1398	2.2046	0.50889	0.96843
758.46	5.2360E-10	3.1398	2.2047	0.50889	0.96843
758.54	5.2360E-10	3.1398	2.2049	0.50889	0.96844
758.61	5.2360E-10	3.1398	2.2051	0.50889	0.96844
758.69	5.2360E-10	3.1398	2.2053	0.50889	0.96845
758.84	5.2360E-10	3.1398	2.2059	0.50889	0.96847
758.89	5.2360E-10	3.1398	2.2062	0.50888	0.96847
758.93	5.2360E-10	3.1398	2.2064	0.50888	0.96848
758.96	5.2360E-10	3.1398	2.2066	0.50888	0.96849
758.99	5.2360E-10	3.1398	2.2068	0.50888	0.96849
759.03	5.2360E-10	3.1398	2.2070	0.50888	0.96850
759.09	5.2360E-10	3.1398	2.2074	0.50888	0.96851
759.14	5.2360E-10	3.1398	2.2077	0.50888	0.96852
759.18	5.2360E-10	3.1398	2.2080	0.50888	0.96853
759.23	5.2360E-10	3.1398	2.2084	0.50888	0.96854
759.31	5.2360E-10	3.1398	2.2091	0.50887	0.96856
759.38	5.2360E-10	3.1398	2.2096	0.50887	0.96857
759.44	5.2360E-10	3.1398	2.2102	0.50887	0.96859
759.50	5.2360E-10	3.1398	2.2108	0.50887	0.96860
759.58	5.2360E-10	3.1398	2.2115	0.50886	0.96863
759.66	5.2360E-10	3.1398	2.2123	0.50886	0.96865
759.75	5.2360E-10	3.1398	2.2133	0.50886	0.96867
759.84	5.2360E-10	3.1398	2.2143	0.50885	0.96870
759.94	5.2360E-10	3.1398	2.2153	0.50885	0.96873
760.12	5.2360E-10	3.1398	2.2173	0.50884	0.96879
760.31	5.2360E-10	3.1398	2.2192	0.50884	0.96884
760.48	5.2360E-10	3.1398	2.2209	0.50883	0.96889
760.64	5.2360E-10	3.1398	2.2224	0.50882	0.96893
760.81	5.2360E-10	3.1398	2.2237	0.50882	0.96897
760.86	5.2360E-10	3.1398	2.2241	0.50882	0.96898
760.90	5.2360E-10	3.1398	2.2244	0.50882	0.96899
760.95	5.2360E-10	3.1398	2.2247	0.50882	0.96900
761.04	5.2360E-10	3.1398	2.2253	0.50881	0.96901
761.11	5.2360E-10	3.1398	2.2256	0.50881	0.96902
761.15	5.2360E-10	3.1398	2.2259	0.50881	0.96903
761.19	5.2360E-10	3.1398	2.2260	0.50881	0.96903
761.22	5.2360E-10	3.1398	2.2262	0.50881	0.96904
761.26	5.2360E-10	3.1398	2.2263	0.50881	0.96904
761.29	5.2360E-10	3.1398	2.2264	0.50881	0.96904
761.33	5.2360E-10	3.1398	2.2266	0.50881	0.96905
761.36	5.2360E-10	3.1398	2.2267	0.50881	0.96905
761.40	5.2360E-10	3.1398	2.2268	0.50881	0.96905
761.43	5.2360E-10	3.1398	2.2269	0.50881	0.96906
761.46	5.2360E-10	3.1398	2.2269	0.50881	0.96906
761.48	5.2360E-10	3.1398	2.2270	0.50881	0.96906
761.50	5.2360E-10	3.1398	2.2270	0.50881	0.96906
761.52	5.2360E-10	3.1398	2.2271	0.50881	0.96906
761.54	5.2360E-10	3.1398	2.2271	0.50881	0.96906
761.56	5.2360E-10	3.1398	2.2271	0.50881	0.96906
761.58	5.2360E-10	3.1398	2.2272	0.50881	0.96907
761.61	5.2360E-10	3.1398	2.2272	0.50881	0.96907
761.63	5.2360E-10	3.1398	2.2272	0.50881	0.96907
761.64	5.2360E-10	3.1398	2.2272	0.50881	0.96907
761.66	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.68	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.69	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.71	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.72	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.74	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.75	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.77	5.2360E-10	3.1398	2.2273	0.50881	0.96907
761.78	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.80	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.81	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.82	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.84	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.85	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.86	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.87	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.88	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.89	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.89	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.90	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.91	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.92	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.93	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.94	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.96	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.97	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.98	5.2360E-10	3.1398	2.2274	0.50881	0.96907
761.99	5.2360E-10	3.1398	2.2274	0.50881	0.96907
762.01	5.2360E-10	3.1398	2.2274	0.50881	0.96907
762.02	5.2360E-10	3.1398	2.2274	0.50881	0.96907
762.04	5.2360E-10	3.1398	2.2274	0.50881	0.96907
762.07	5.2360E-10	3.1398	2.2274	0.50881	0.96907
762.13	5.2360E-10	3.1398	2.2274	0.50881	0.96907
762.26	5.2360E-10	3.1398	2.2274	0.50881	0.96907
762.52	5.2360E-10	3.1398	2.2274	0.50881	0.96907
763.02	5.2360E-10	3.1398	2.2274	0.50881	0.96907
764.04	5.2360E-10	3.1398	2.2274	0.50881	0.96907
766.07	5.2360E-10	3.1398	2.2274	0.50881	0.96907
767.08	5.2360E-10	3.1398	2.2274	0.50881	0.96907
767.59	5.2360E-10	3.1398	2.2274	0.50881	0.96907
767.85	5.2360E-10	3.1398	2.2274	0.50881	0.96907
767.97	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.04	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.06	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.07	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.09	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.11	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.13	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.15	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.16	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.17	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.18	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.19	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.21	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.22	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.24	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.25	5.2360E-10	3.1398	2.2274	0.50881	0.96907
768.27	5.2360E-10	3.1398	2.2274	0.50880	0.96907
768.29	5.2360E-10	3.1398	2.2275	0.50880	0.96907
768.30	5.2360E-10	3.1398	2.2275	0.50880	0.96907
768.32	5.2360E-10	3.1398	2.2275	0.50880	0.96907
768.34	5.2360E-10	3.1398	2.2275	0.50880	0.96907
768.36	5.2360E-10	3.1398	2.2275	0.50880	0.96908
768.37	5.2360E-10	3.1398	2.2275	0.50880	0.96908
768.38	5.2360E-10	3.1398	2.2276	0.50880	0.96908
768.39	5.2360E-10	3.1398	2.2276	0.50880	0.96908
768.41	5.2360E-10	3.1398	2.2276	0.50880	0.96908
768.43	5.2360E-10	3.1398	2.2276	0.50880	0.96908
768.45	5.2360E-10	3.1398	2.2277	0.50880	0.96908
768.47	5.2360E-10	3.1398	2.2277	0.50880	0.96908
768.49	5.2360E-10	3.1398	2.2277	0.50880	0.96908
768.51	5.2360E-10	3.1398	2.2278	0.50880	0.96908
768.54	5.2360E-10	3.1398	2.2278	0.50880	0.96908
768.56	5.2360E-10	3.1398	2.2279	0.50880	0.96909
768.59	5.2360E-10	3.1398	2.2280	0.50880	0.96909
768.62	5.2360E-10	3.1398	2.2281	0.50880	0.96909
768.69	5.2360E-10	3.1398	2.2283	0.50880	0.96910
768.69	5.2360E-10	3.1398	2.2283	0.50880	0.96910
768.70	5.2360E-10	3.1398	2.2283	0.50880	0.96910
768.71	5.2360E-10	3.1398	2.2283	0.50880	0.96910
768.71	5.2360E-10	3.1398	2.2284	0.50880	0.96910
768.72	5.2360E-10	3.1398	2.2284	0.50880	0.96910
768.73	5.2360E-10	3.1398	2.2284	0.50880	0.96910
768.75	5.2360E-10	3.1398	2.2285	0.50880	0.96910
768.77	5.2360E-10	3.1398	2.2286	0.50880	0.96910
768.79	5.2360E-10	3.1398	2.2287	0.50880	0.96911
768.83	5.2360E-10	3.1398	2.2289	0.50880	0.96911
768.87	5.2360E-10	3.1398	2.2290	0.50880	0.96912
768.90	5.2360E-10	3.1398	2.2292	0.50880	0.96912
768.93	5.2360E-10	3.1398	2.2294	0.50880	0.96913
768.97	5.2360E-10	3.1398	2.2296	0.50880	0.96913
769.01	5.2360E-10	3.1398	2.2299	0.50880	0.96914
769.06	5.2360E-10	3.1398	2.2301	0.50880	0.96915
769.10	5.2360E-10	3.1398	2.2304	0.50879	0.96916
769.16	5.2360E-10	3.1398	2.2308	0.50879	0.96917
769.21	5.2360E-10	3.1398	2.2312	0.50879	0.96918
769.27	5.2360E-10	3.1398	2.2317	0.50879	0.96919
769.33	5.2360E-10	3.1398	2.2322	0.50879	0.96920
769.40	5.2360E-10	3.1398	2.2328	0.50879	0.96922
769.47	5.2360E-10	3.1398	2.2335	0.50878	0.96924
769.55	5.2360E-10	3.1398	2.2342	0.50878	0.96926
769.63	5.2360E-10	3.1398	2.2350	0.50878	0.96928
769.72	5.2360E-10	3.1398	2.2360	0.50877	0.96931
769.82	5.2360E-10	3.1398	2.2369	0.50877	0.96933
769.91	5.2360E-10	3.1398	2.2379	0.50877	0.96936
770.09	5.2360E-10	3.1398	2.2399	0.50876	0.96942
770.28	5.2360E-10	3.1398	2.2418	0.50875	0.96947
770.44	5.2360E-10	3.1398	2.2435	0.50875	0.96951
770.61	5.2360E-10	3.1398	2.2450	0.50874	0.96956
770.77	5.2360E-10	3.1398	2.2464	0.50874	0.96959
770.97	5.2360E-10	3.1398	2.2478	0.50873	0.96963
771.16	5.2360E-10	3.1398	2.2488	0.50873	0.96966
771.35	5.2360E-10	3.1398	2.2496	0.50872	0.96968
771.38	5.2360E-10	3.1398	2.2497	0.50872	0.96968
771.40	5.2360E-10	3.1398	2.2497	0.50872	0.96969
771.42	5.2360E-10	3.1398	2.2498	0.50872	0.96969
771.44	5.2360E-10	3.1398	2.2498	0.50872	0.96969
771.46	5.2360E-10	3.1398	2.2499	0.50872	0.96969
771.48	5.2360E-10	3.1398	2.2499	0.50872	0.96969
771.50	5.2360E-10	3.1398	2.2500	0.50872	0.96969
771.53	5.2360E-10	3.1398	2.2500	0.50872	0.96969
771.55	5.2360E-10	3.1398	2.2501	0.50872	0.96969
771.58	5.2360E-10	3.1398	2.2501	0.50872	0.96970
771.60	5.2360E-10	3.1398	2.2501	0.50872	0.96970
771.62	5.2360E-10	3.1398	2.2502	0.50872	0.96970
771.63	5.2360E-10	3.1398	2.2502	0.50872	0.96970
771.65	5.2360E-10	3.1398	2.2502	0.50872	0.96970
771.67	5.2360E-10	3.1398	2.2502	0.50872	0.96970
771.68	5.2360E-10	3.1398	2.2503	0.50872	0.96970
771.70	5.2360E-10	3.1398	2.2503	0.50872	0.96970
771.72	5.2360E-10	3.1398	2.2503	0.50872	0.96970
771.73	5.2360E-10	3.1398	2.2503	0.50872	0.96970
771.75	5.2360E-10	3.1398	2.2503	0.50872	0.96970
